store_nbr,item_nbr,family,class,perishable
17,1972443,HOME AND KITCHEN I,6242,0
17,1972587,HOME AND KITCHEN I,6242,0
17,1972673,HOME AND KITCHEN I,6242,0
17,1972763,HOME AND KITCHEN I,6242,0
17,1975439,GROCERY I,1034,0
17,1975562,GROCERY I,1034,0
17,1975578,GROCERY I,1034,0
17,1975680,GROCERY I,1034,0
17,1975715,GROCERY I,1034,0
17,1976186,BEVERAGES,1124,0
17,1976260,BEVERAGES,1124,0
17,1976342,GROCERY I,1040,0
17,1976710,BEVERAGES,1114,0
17,1980485,BEVERAGES,1126,0
17,1980532,BEVERAGES,1122,0
17,1980590,CLEANING,3040,0
17,1980754,BEVERAGES,1126,0
17,1980755,BEVERAGES,1120,0
17,1981370,GROCERY I,1042,0
17,1981607,GROCERY I,1014,0
17,1981836,PERSONAL CARE,4162,0
17,1981900,PERSONAL CARE,4138,0
17,1987120,GROCERY I,1040,0
17,1987152,GROCERY I,1040,0
17,1987709,GROCERY I,1016,0
17,1988377,HOME AND KITCHEN I,6248,0
17,1988975,HOME AND KITCHEN I,6241,0
17,1990061,BEVERAGES,1144,0
17,1990453,BEVERAGES,1124,0
17,1990612,BEVERAGES,1124,0
17,1990640,BEVERAGES,1124,0
17,1990881,BEVERAGES,1136,0
17,1991041,HOME CARE,3108,0
17,1991097,HOME AND KITCHEN I,6206,0
17,1991151,GROCERY I,1048,0
17,1992672,GROCERY I,1034,0
17,1993601,"LIQUOR,WINE,BEER",1330,0
17,1997976,GROCERY I,1074,0
17,1998078,GROCERY I,1040,0
17,1999775,CLEANING,3046,0
17,2000482,BEVERAGES,1120,0
17,2000873,MAGAZINES,5250,0
17,2002465,CLEANING,3040,0
17,2003709,BEVERAGES,1124,0
17,2004754,GROCERY I,1040,0
17,2005143,BEVERAGES,1124,0
17,2005274,BEVERAGES,1122,0
17,2005298,BEVERAGES,1124,0
17,2005384,BEVERAGES,1124,0
17,2005877,GROCERY I,1016,0
17,2006047,HOME CARE,3108,0
17,2006144,HOME AND KITCHEN II,6353,0
17,2006928,BEVERAGES,1120,0
17,2007265,MAGAZINES,5244,0
17,2008562,CLEANING,3020,0
17,2008571,BEVERAGES,1138,0
17,2008747,BEVERAGES,1116,0
17,2009827,GROCERY I,1028,0
17,2010049,BEVERAGES,1118,0
17,2010192,GROCERY I,1082,0
17,2010235,FROZEN FOODS,2226,0
17,2010269,GROCERY I,1082,0
17,2010278,GROCERY I,1032,0
17,2010315,PERSONAL CARE,4126,0
17,2010359,GROCERY I,1068,0
17,2010419,GROCERY I,1072,0
17,2010428,GROCERY I,1032,0
17,2010456,GROCERY I,1052,0
17,2010498,GROCERY I,1052,0
17,2010519,GROCERY I,1068,0
17,2010568,GROCERY I,1072,0
17,2010652,GROCERY I,1032,0
17,2010667,GROCERY I,1072,0
17,2010676,GROCERY I,1072,0
17,2010756,GROCERY I,1032,0
17,2010766,GROCERY I,1072,0
17,2010916,GROCERY I,1032,0
17,2010918,GROCERY I,1032,0
17,2010964,GROCERY I,1050,0
17,2010972,FROZEN FOODS,2226,0
17,2011008,GROCERY I,1032,0
17,2011105,GROCERY I,1082,0
17,2011110,GROCERY I,1052,0
17,2011200,GROCERY I,1032,0
17,2011218,GROCERY I,1082,0
17,2011220,GROCERY I,1032,0
17,2011259,GROCERY I,1032,0
17,2011266,GROCERY I,1050,0
17,2011328,GROCERY I,1072,0
17,2011399,GROCERY I,1050,0
17,2011401,GROCERY I,1068,0
17,2011463,GROCERY I,1052,0
17,2011872,GROCERY I,1084,0
17,2011910,GROCERY I,1074,0
17,2011934,CLEANING,3040,0
17,2012410,BEVERAGES,1148,0
17,2012576,GROCERY I,1042,0
17,2013086,BEVERAGES,1124,0
17,2013309,BEVERAGES,1114,0
17,2013651,GROCERY I,1010,0
17,2014094,BEVERAGES,1120,0
17,2015815,BEVERAGES,1136,0
17,2016407,BEVERAGES,1132,0
17,2016419,BEVERAGES,1132,0
17,2016642,CLEANING,3046,0
17,2017173,BEVERAGES,1124,0
17,2018273,BEVERAGES,1124,0
17,2018358,BEVERAGES,1124,0
17,2018690,BEVERAGES,1124,0
17,2019084,GROCERY I,1028,0
17,2026256,CLEANING,3034,0
17,2026444,GROCERY I,1034,0
17,2026454,GROCERY I,1034,0
17,2026501,GROCERY I,1034,0
17,2026650,GROCERY I,1034,0
17,2026801,GROCERY I,1060,0
17,2026893,GROCERY I,1034,0
17,2028696,BEVERAGES,1118,0
17,2029467,BEVERAGES,1126,0
17,2032488,BEVERAGES,1132,0
17,2034212,GROCERY I,1016,0
17,2035293,BEVERAGES,1142,0
17,2035587,CLEANING,3040,0
17,2037148,PERSONAL CARE,4198,0
17,2037269,HOME CARE,3106,0
17,2040862,BEVERAGES,1120,0
17,2042436,BEVERAGES,1122,0
17,2042614,CLEANING,3028,0
17,2042941,BEVERAGES,1148,0
17,2042947,BEVERAGES,1148,0
17,2043198,BEVERAGES,1142,0
17,2043795,BEVERAGES,1126,0
17,2043849,BEVERAGES,1126,0
17,2045162,PERSONAL CARE,4138,0
17,2046805,BEVERAGES,1148,0
17,2046903,CLEANING,3046,0
17,2046916,BEVERAGES,1148,0
17,2047496,BEVERAGES,1136,0
17,2047506,BEVERAGES,1122,0
17,2047508,BEVERAGES,1122,0
17,2047752,CLEANING,3034,0
17,2048139,GROCERY I,1016,0
17,2048242,GROCERY I,1016,0
17,2048246,GROCERY I,1016,0
17,2048248,GROCERY I,1016,0
17,2048313,GROCERY I,1016,0
17,2048362,GROCERY I,1016,0
17,2048546,GROCERY I,1016,0
17,2048596,GROCERY I,1016,0
17,2048633,GROCERY I,1016,0
17,2052563,GROCERY I,1016,0
17,2053630,GROCERY II,1236,0
17,2053751,BEVERAGES,1124,0
17,2053874,BEVERAGES,1120,0
17,2054101,BEVERAGES,1114,0
17,2054291,BEVERAGES,1114,0
17,2054580,BEVERAGES,1120,0
17,2057033,BEVERAGES,1126,0
17,2058758,BEVERAGES,1136,0
17,2059277,HOME CARE,3106,0
17,2059342,HOME CARE,3106,0
17,2059647,HOME CARE,3106,0
17,2059799,HOME CARE,3106,0
17,2060787,BEVERAGES,1126,0
17,2060910,BEVERAGES,1126,0
17,2061033,BEVERAGES,1126,0
17,2061404,BEVERAGES,1120,0
17,2061781,GROCERY I,1074,0
17,2067056,GROCERY I,1016,0
17,2067123,GROCERY I,1008,0
17,2068536,GROCERY I,1028,0
17,2072545,BEVERAGES,1124,0
17,2075733,GROCERY I,1068,0
17,2084278,BEVERAGES,1122,0
17,2087409,BEVERAGES,1132,0
17,2087933,BEVERAGES,1114,0
17,2087978,BEVERAGES,1114,0
17,2088922,GROCERY I,1076,0
17,2089036,GROCERY I,1034,0
17,2089339,GROCERY I,1006,0
17,2101795,BEAUTY,4222,0
17,2103250,BEAUTY,4254,0
17,2108569,GROCERY I,1086,0
17,2109909,GROCERY I,1074,0
17,2110456,BEVERAGES,1120,0
17,2111684,BEVERAGES,1120,0
17,2113343,BEVERAGES,1114,0
17,2113914,CLEANING,3040,0
17,2122188,GROCERY I,1084,0
18,103520,GROCERY I,1028,0
18,105857,GROCERY I,1092,0
18,108786,CLEANING,3044,0
18,108952,CLEANING,3024,0
18,111223,GROCERY I,1034,0
18,112830,GROCERY I,1044,0
18,114778,GROCERY I,1016,0
18,114799,PERSONAL CARE,4126,0
18,115267,CLEANING,3034,0
18,115611,GROCERY I,1014,0
18,115720,GROCERY I,1084,0
18,115847,LINGERIE,7034,0
18,115850,GROCERY I,1004,0
18,115891,GROCERY I,1016,0
18,115892,GROCERY I,1016,0
18,115894,GROCERY I,1016,0
18,116017,GROCERY I,1072,0
18,116311,CLEANING,3090,0
18,119023,CLEANING,3026,0
18,119141,GROCERY I,1042,0
18,121964,AUTOMOTIVE,6810,0
18,122418,GROCERY I,1004,0
18,122419,GROCERY I,1004,0
18,129759,GROCERY I,1032,0
18,153267,GROCERY I,1096,0
18,155499,GROCERY I,1013,0
18,155500,GROCERY I,1014,0
18,155607,GROCERY I,1034,0
18,155610,GROCERY I,1034,0
18,158789,CLEANING,3044,0
18,158956,CLEANING,3038,0
18,159242,CLEANING,3026,0
18,164036,GROCERY I,1048,0
18,164037,GROCERY I,1048,0
18,164647,CLEANING,3032,0
18,165550,BEVERAGES,1124,0
18,165551,BEVERAGES,1124,0
18,165553,BEVERAGES,1124,0
18,165594,GROCERY I,1014,0
18,165704,GROCERY I,1016,0
18,165705,GROCERY I,1016,0
18,165988,GROCERY I,1072,0
18,167437,GROCERY II,1236,0
18,172343,GROCERY I,1004,0
18,172995,AUTOMOTIVE,6824,0
18,177050,LINGERIE,7034,0
18,179600,GROCERY I,1006,0
18,205381,GROCERY I,1034,0
18,205557,GROCERY I,1062,0
18,207857,GROCERY I,1010,0
18,208498,CLEANING,3044,0
18,208514,GROCERY I,1010,0
18,208530,FROZEN FOODS,2226,0
18,208699,GROCERY I,1034,0
18,210520,GROCERY II,1236,0
18,211206,GROCERY I,1072,0
18,211999,GROCERY I,1036,0
18,212550,GROCERY I,1036,0
18,212552,GROCERY I,1044,0
18,213066,GROCERY I,1074,0
18,213652,GROCERY I,1048,0
18,214860,CLEANING,3032,0
18,214862,CLEANING,3034,0
18,215303,GROCERY I,1026,0
18,215304,GROCERY I,1026,0
18,215332,GROCERY I,1040,0
18,215468,LINGERIE,7034,0
18,219147,BEVERAGES,1122,0
18,219150,BEVERAGES,1122,0
18,220435,GROCERY I,1080,0
18,221506,CLEANING,3046,0
18,222975,GROCERY I,1072,0
18,223068,GROCERY I,1030,0
18,223434,GROCERY I,1032,0
18,223463,GROCERY I,1026,0
18,226126,CLEANING,3018,0
18,250782,HOME APPLIANCES,6155,0
18,252972,CLEANING,3008,0
18,255161,GROCERY I,1034,0
18,255199,GROCERY I,1044,0
18,257847,BEVERAGES,1120,0
18,257848,BEVERAGES,1120,0
18,258395,GROCERY I,1002,0
18,260669,GROCERY I,1034,0
18,260893,GROCERY I,1072,0
18,261700,GROCERY I,1048,0
18,262358,GROCERY I,1044,0
18,264452,CLEANING,3024,0
18,264576,FROZEN FOODS,2220,0
18,264751,CLEANING,3032,0
18,265237,GROCERY I,1060,0
18,265254,GROCERY I,1016,0
18,265257,GROCERY I,1016,0
18,265382,LINGERIE,7034,0
18,265559,GROCERY I,1072,0
18,265672,GROCERY I,1056,0
18,268440,CLEANING,3026,0
18,268443,CLEANING,3026,0
18,268664,GROCERY I,1028,0
18,268676,GROCERY I,1062,0
18,269286,CLEANING,3014,0
18,269287,CLEANING,3014,0
18,270522,AUTOMOTIVE,6806,0
18,273528,PERSONAL CARE,4114,0
18,273859,GROCERY I,1044,0
18,275823,CLEANING,3018,0
18,275826,CLEANING,3018,0
18,278806,GROCERY I,1032,0
18,279125,GROCERY I,1032,0
18,302998,GROCERY I,1096,0
18,305074,GROCERY I,1044,0
18,305081,GROCERY I,1045,0
18,305234,GROCERY I,1044,0
18,308085,BEVERAGES,1124,0
18,310671,GROCERY I,1034,0
18,312317,AUTOMOTIVE,6810,0
18,312324,GROCERY I,1044,0
18,314384,GROCERY I,1004,0
18,314393,CLEANING,3032,0
18,314879,CLEANING,3034,0
18,314880,CLEANING,3034,0
18,315220,GROCERY I,1014,0
18,315221,GROCERY I,1014,0
18,315279,GROCERY I,1040,0
18,317285,GROCERY II,1236,0
18,318847,CLEANING,3026,0
18,319272,BEVERAGES,1122,0
18,320681,GROCERY I,1080,0
18,322094,CLEANING,3020,0
18,322095,CLEANING,3020,0
18,323217,GROCERY I,1030,0
18,323227,GROCERY I,1030,0
18,323921,PERSONAL CARE,4114,0
18,326951,GROCERY I,1016,0
18,329364,GROCERY I,1032,0
18,329365,GROCERY I,1032,0
18,354919,GROCERY I,1034,0
18,354922,GROCERY I,1034,0
18,354964,GROCERY I,1030,0
18,354971,GROCERY I,1044,0
18,355090,GROCERY I,1024,0
18,355091,GROCERY I,1038,0
18,358096,GROCERY I,1002,0
18,358231,CLEANING,3038,0
18,358232,CLEANING,3038,0
18,358264,GROCERY I,1078,0
18,358519,GROCERY I,1084,0
18,358564,CLEANING,3004,0
18,360704,GROCERY I,1072,0
18,360705,GROCERY I,1072,0
18,361502,GROCERY I,1036,0
18,362035,GROCERY I,1044,0
18,364413,CLEANING,3032,0
18,364738,BEVERAGES,1124,0
18,365140,GROCERY I,1072,0
18,365264,CLEANING,3090,0
18,368136,GROCERY I,1040,0
18,368139,GROCERY I,1040,0
18,368140,GROCERY I,1040,0
18,371130,CLEANING,3046,0
18,372480,GROCERY I,1072,0
18,376194,GROCERY I,1016,0
18,402174,GROCERY I,1096,0
18,402175,GROCERY I,1096,0
18,405304,GROCERY I,1032,0
18,407608,CLEANING,3044,0
18,409904,GROCERY I,1034,0
18,413987,CLEANING,3034,0
18,414305,BEVERAGES,1124,0
18,414353,GROCERY I,1014,0
18,414354,GROCERY I,1014,0
18,414425,GROCERY I,1040,0
18,414454,GROCERY I,1084,0
18,414455,GROCERY I,1084,0
18,414621,GROCERY I,1016,0
18,414623,GROCERY I,1016,0
18,414750,GROCERY I,1072,0
18,414752,GROCERY I,1072,0
18,414888,CLEANING,3090,0
18,422452,GROCERY I,1032,0
18,428054,GROCERY I,1032,0
18,428488,CLEANING,3030,0
18,437609,GROCERY I,1079,0
18,452022,GROCERY I,1030,0
18,452078,CLEANING,3008,0
18,452079,CLEANING,3008,0
18,454414,GROCERY I,1034,0
18,454426,GROCERY I,1034,0
18,454593,GROCERY I,1092,0
18,454596,GROCERY I,1092,0
18,456870,GROCERY I,1010,0
18,457556,GROCERY I,1004,0
18,457688,CLEANING,3038,0
18,459801,GROCERY I,1034,0
18,460804,GROCERY I,1048,0
18,461432,AUTOMOTIVE,6810,0
18,462673,GROCERY I,1048,0
18,463458,CLEANING,3020,0
18,463598,CLEANING,3024,0
18,463816,CLEANING,3018,0
18,463901,CLEANING,3034,0
18,463903,CLEANING,3034,0
18,464263,GROCERY I,1014,0
18,464302,GROCERY I,1026,0
18,464333,GROCERY I,1040,0
18,464334,GROCERY I,1040,0
18,464336,GROCERY I,1040,0
18,464536,GROCERY I,1016,0
18,464907,GROCERY I,1056,0
18,464940,CLEANING,3090,0
18,467808,CLEANING,3026,0
18,467887,GROCERY I,1076,0
18,468265,BEVERAGES,1122,0
18,469643,GROCERY I,1030,0
18,470624,CLEANING,3046,0
18,470625,CLEANING,3046,0
18,472526,GROCERY I,1026,0
18,472645,GROCERY I,1002,0
18,502224,GROCERY I,1062,0
18,502227,GROCERY I,1096,0
18,502230,GROCERY I,1096,0
18,504457,GROCERY I,1034,0
18,506717,GROCERY I,1030,0
18,507457,FROZEN FOODS,2218,0
18,507867,GROCERY I,1070,0
18,507870,GROCERY I,1084,0
18,507927,CLEANING,3004,0
18,508069,CLEANING,3026,0
18,509877,LINGERIE,7034,0
18,510054,GROCERY I,1072,0
18,510055,GROCERY I,1072,0
18,510057,GROCERY I,1072,0
18,513853,CLEANING,3034,0
18,513855,CLEANING,3034,0
18,514445,LINGERIE,7034,0
18,514597,GROCERY I,1012,0
18,514729,GROCERY I,1048,0
18,517615,GROCERY I,1074,0
18,522383,GROCERY I,1002,0
18,522941,GROCERY I,1002,0
18,523054,LINGERIE,7034,0
18,525887,GROCERY I,1032,0
18,527757,GROCERY I,1032,0
18,554049,GROCERY I,1045,0
18,554143,GROCERY I,1034,0
18,554144,GROCERY I,1034,0
18,554152,GROCERY I,1034,0
18,556698,BEVERAGES,1120,0
18,559680,GROCERY I,1034,0
18,562568,GROCERY I,1096,0
18,563966,BEVERAGES,1124,0
18,564110,GROCERY I,1066,0
18,564272,GROCERY I,1016,0
18,564274,GROCERY I,1016,0
18,564533,GROCERY I,1012,0
18,564534,GROCERY I,1012,0
18,567579,GROCERY I,1028,0
18,567588,GROCERY I,1062,0
18,567623,GROCERY I,1040,0
18,570917,GROCERY I,1054,0
18,573832,GROCERY I,1016,0
18,575630,GROCERY I,1035,0
18,575675,GROCERY I,1016,0
18,575863,GROCERY I,1032,0
18,577741,GROCERY I,1032,0
18,577743,GROCERY I,1032,0
18,578467,GROCERY I,1062,0
18,586969,GROCERY I,1004,0
18,598414,GROCERY I,1032,0
18,608035,CLEANING,3044,0
18,617763,BEAUTY,4222,0
18,621300,GROCERY I,1040,0
18,622958,GROCERY I,1014,0
18,627263,GROCERY I,1026,0
18,627885,GROCERY I,1030,0
18,627887,GROCERY I,1030,0
18,637016,GROCERY I,1078,0
18,638240,CLEANING,3020,0
18,638296,GROCERY I,1062,0
18,638308,GROCERY I,1062,0
18,638327,GROCERY I,1084,0
18,638977,GROCERY I,1045,0
18,638978,GROCERY I,1045,0
18,639586,GROCERY I,1004,0
18,651525,GROCERY I,1004,0
18,655427,CLEANING,3020,0
18,655744,LINGERIE,7016,0
18,668753,CLEANING,3016,0
18,679442,BEVERAGES,1120,0
18,683723,GROCERY I,1062,0
18,686034,BEVERAGES,1122,0
18,765520,GROCERY I,1084,0
18,770447,GROCERY I,1016,0
18,770463,BEVERAGES,1120,0
18,788172,CLEANING,3004,0
18,829389,GROCERY I,1025,0
18,830749,GROCERY I,1074,0
18,830797,GROCERY I,1074,0
18,890374,GROCERY I,1002,0
18,890375,GROCERY I,1002,0
18,890825,GROCERY I,1060,0
18,892076,GROCERY I,1010,0
18,1324591,GROCERY I,1074,0
18,1324851,CLEANING,3020,0
18,1325324,CLEANING,3020,0
18,1328907,PERSONAL CARE,4114,0
18,1331068,PERSONAL CARE,4138,0
18,1332103,PERSONAL CARE,4114,0
18,1333225,GROCERY I,1040,0
18,1354711,GROCERY I,1016,0
18,1354712,GROCERY I,1016,0
18,1354719,GROCERY I,1016,0
18,1359503,BEVERAGES,1120,0
18,1360009,HOME AND KITCHEN II,6329,0
18,1360010,HOME AND KITCHEN II,6329,0
18,1360012,HOME AND KITCHEN II,6329,0
18,1368456,HOME AND KITCHEN I,6267,0
18,1369873,HOME AND KITCHEN II,6330,0
18,1369875,HOME AND KITCHEN II,6352,0
18,1369876,HOME AND KITCHEN II,6352,0
18,1370552,HOME AND KITCHEN I,6257,0
18,1370564,HOME AND KITCHEN I,6269,0
18,1370565,HOME AND KITCHEN I,6269,0
18,1370566,HOME AND KITCHEN I,6269,0
18,1370568,HOME AND KITCHEN I,6269,0
18,1370572,HOME AND KITCHEN I,6269,0
18,1370574,HOME AND KITCHEN I,6269,0
18,1370587,HOME AND KITCHEN I,6269,0
18,1370588,HOME AND KITCHEN I,6269,0
18,1371618,PERSONAL CARE,4114,0
18,1386506,HOME AND KITCHEN I,6206,0
18,1386695,HOME AND KITCHEN I,6262,0
18,1386696,HOME AND KITCHEN I,6266,0
18,1388559,HOME AND KITCHEN I,6269,0
18,1441817,GROCERY I,1084,0
18,1442157,CLEANING,3026,0
18,1447817,CLEANING,3014,0
18,1452378,MAGAZINES,5224,0
18,1969477,AUTOMOTIVE,6848,0
18,1975558,GROCERY I,1034,0
18,1976260,BEVERAGES,1124,0
18,1976710,BEVERAGES,1114,0
18,1977218,GROCERY I,1034,0
18,1979268,BEVERAGES,1148,0
18,1980485,BEVERAGES,1126,0
18,1980590,CLEANING,3040,0
18,1990453,BEVERAGES,1124,0
18,1991151,GROCERY I,1048,0
18,1991217,GROCERY I,1056,0
18,1992672,GROCERY I,1034,0
18,1999775,CLEANING,3046,0
18,2000873,MAGAZINES,5250,0
18,2001183,CLEANING,3040,0
18,2001209,CLEANING,3040,0
18,2001632,GROCERY I,1054,0
18,2002043,MAGAZINES,5222,0
18,2002445,PERSONAL CARE,4126,0
18,2002465,CLEANING,3040,0
18,2002469,GROCERY I,1014,0
18,2002703,GROCERY I,1042,0
18,2003709,BEVERAGES,1124,0
18,2004694,BEVERAGES,1124,0
18,2004754,GROCERY I,1040,0
18,2005057,GROCERY I,1040,0
18,2005143,BEVERAGES,1124,0
18,2005384,BEVERAGES,1124,0
18,2005613,GROCERY I,1004,0
18,2005984,GROCERY I,1016,0
18,2006047,HOME CARE,3108,0
18,2006310,GROCERY I,1026,0
18,2006614,BEVERAGES,1126,0
18,2007265,MAGAZINES,5244,0
18,2008747,BEVERAGES,1116,0
18,2009827,GROCERY I,1028,0
18,2010049,BEVERAGES,1118,0
18,2010127,GROCERY I,1072,0
18,2010216,GROCERY I,1032,0
18,2010233,GROCERY I,1050,0
18,2010235,FROZEN FOODS,2226,0
18,2010269,GROCERY I,1082,0
18,2010278,GROCERY I,1032,0
18,2010282,GROCERY I,1068,0
18,2010359,GROCERY I,1068,0
18,2010370,GROCERY I,1072,0
18,2010379,GROCERY I,1052,0
18,2010419,GROCERY I,1072,0
18,2010428,GROCERY I,1032,0
18,2010498,GROCERY I,1052,0
18,2010519,GROCERY I,1068,0
18,2010652,GROCERY I,1032,0
18,2010667,GROCERY I,1072,0
18,2010676,GROCERY I,1072,0
18,2010756,GROCERY I,1032,0
18,2010762,GROCERY I,1032,0
18,2010766,GROCERY I,1072,0
18,2010779,GROCERY I,1032,0
18,2010793,GROCERY I,1032,0
18,2010902,GROCERY I,1072,0
18,2010959,GROCERY I,1050,0
18,2010964,GROCERY I,1050,0
18,2010989,GROCERY I,1068,0
18,2011008,GROCERY I,1032,0
18,2011054,FROZEN FOODS,2226,0
18,2011073,GROCERY I,1032,0
18,2011080,GROCERY I,1072,0
18,2011105,GROCERY I,1082,0
18,2011110,GROCERY I,1052,0
18,2011127,GROCERY I,1068,0
18,2011148,GROCERY I,1068,0
18,2011153,GROCERY I,1052,0
18,2011200,GROCERY I,1032,0
18,2011208,GROCERY I,1050,0
18,2011218,GROCERY I,1082,0
18,2011243,GROCERY I,1032,0
18,2011259,GROCERY I,1032,0
18,2011329,GROCERY I,1083,0
18,2011399,GROCERY I,1050,0
18,2011401,GROCERY I,1068,0
18,2011463,GROCERY I,1052,0
18,2011872,GROCERY I,1084,0
18,2011934,CLEANING,3040,0
18,2012576,GROCERY I,1042,0
18,2013086,BEVERAGES,1124,0
18,2013450,BEVERAGES,1114,0
18,2013621,GROCERY I,1010,0
18,2013632,BEVERAGES,1124,0
18,2013651,GROCERY I,1010,0
18,2013674,GROCERY I,1010,0
18,2013931,BEVERAGES,1120,0
18,2014053,BEVERAGES,1120,0
18,2014089,BEVERAGES,1120,0
18,2014094,BEVERAGES,1120,0
18,2016407,BEVERAGES,1132,0
18,2016619,CLEANING,3040,0
18,2016642,CLEANING,3046,0
18,2016716,FROZEN FOODS,2208,0
18,2016737,FROZEN FOODS,2208,0
18,2016738,FROZEN FOODS,2208,0
18,2017079,BEVERAGES,1120,0
18,2017173,BEVERAGES,1124,0
18,2017202,CLEANING,3032,0
18,2017241,CLEANING,3032,0
18,2018358,BEVERAGES,1124,0
18,2018397,BEVERAGES,1124,0
18,2018690,BEVERAGES,1124,0
18,2019084,GROCERY I,1028,0
18,2026256,CLEANING,3034,0
18,2026432,BEVERAGES,1118,0
18,2026444,GROCERY I,1034,0
18,2026454,GROCERY I,1034,0
18,2026609,GROCERY I,1034,0
18,2026631,GROCERY I,1060,0
18,2026650,GROCERY I,1034,0
18,2026801,GROCERY I,1060,0
18,2026858,GROCERY I,1034,0
18,2026893,GROCERY I,1034,0
18,2026959,GROCERY I,1034,0
18,2026983,GROCERY I,1034,0
18,2027203,GROCERY I,1034,0
18,2027252,GROCERY I,1034,0
18,2027559,BEVERAGES,1148,0
18,2027809,BEVERAGES,1118,0
18,2028403,BEVERAGES,1148,0
18,2028404,BEVERAGES,1142,0
18,2028810,BEVERAGES,1118,0
18,2028898,BEVERAGES,1118,0
18,2029427,BEVERAGES,1126,0
18,2029467,BEVERAGES,1126,0
18,2029519,BEVERAGES,1126,0
18,2030002,GROCERY I,1006,0
18,2030822,GROCERY I,1040,0
18,2032488,BEVERAGES,1132,0
18,2034212,GROCERY I,1016,0
18,2035293,BEVERAGES,1142,0
18,2035581,CLEANING,3040,0
18,2035587,CLEANING,3040,0
18,2037148,PERSONAL CARE,4198,0
18,2037269,HOME CARE,3106,0
18,2042614,CLEANING,3028,0
18,2042941,BEVERAGES,1148,0
18,2042947,BEVERAGES,1148,0
18,2043198,BEVERAGES,1142,0
18,2043795,BEVERAGES,1126,0
18,2045373,LAWN AND GARDEN,6920,0
18,2045545,BEVERAGES,1124,0
18,2045637,LAWN AND GARDEN,6920,0
18,2045783,LAWN AND GARDEN,6936,0
18,2046298,LAWN AND GARDEN,6936,0
18,2046670,LAWN AND GARDEN,6922,0
18,2046916,BEVERAGES,1148,0
18,2047159,"LIQUOR,WINE,BEER",1318,0
18,2047495,GROCERY I,1042,0
18,2047496,BEVERAGES,1136,0
18,2047508,BEVERAGES,1122,0
18,2047752,CLEANING,3034,0
18,2048113,GROCERY I,1016,0
18,2048139,GROCERY I,1016,0
18,2048141,GROCERY I,1016,0
18,2048163,GROCERY I,1016,0
18,2048164,GROCERY I,1016,0
18,2048246,GROCERY I,1016,0
18,2048279,GROCERY I,1016,0
18,2048300,GROCERY I,1016,0
18,2048313,GROCERY I,1016,0
18,2048323,GROCERY I,1016,0
18,2048358,PERSONAL CARE,4138,0
18,2048362,GROCERY I,1016,0
18,2048374,GROCERY I,1016,0
18,2048381,GROCERY I,1016,0
18,2048399,GROCERY I,1016,0
18,2048471,GROCERY I,1016,0
18,2048515,GROCERY I,1016,0
18,2048596,GROCERY I,1016,0
18,2048624,GROCERY I,1016,0
18,2048633,GROCERY I,1016,0
18,2049153,HOME AND KITCHEN I,6222,0
18,2049778,BEVERAGES,1148,0
18,2051064,PERSONAL CARE,4118,0
18,2052563,GROCERY I,1016,0
18,2053751,BEVERAGES,1124,0
18,2053874,BEVERAGES,1120,0
18,2054101,BEVERAGES,1114,0
18,2054291,BEVERAGES,1114,0
18,2054580,BEVERAGES,1120,0
18,2056876,SCHOOL AND OFFICE SUPPLIES,6482,0
18,2057387,SCHOOL AND OFFICE SUPPLIES,6482,0
18,2057442,BEVERAGES,1126,0
18,2059277,HOME CARE,3106,0
18,2059342,HOME CARE,3106,0
18,2059647,HOME CARE,3106,0
18,2059799,HOME CARE,3106,0
18,2061025,BEVERAGES,1126,0
18,2061033,BEVERAGES,1126,0
18,2061214,BEVERAGES,1142,0
18,2062477,BEVERAGES,1118,0
18,2067056,GROCERY I,1016,0
18,2067123,GROCERY I,1008,0
18,2072545,BEVERAGES,1124,0
18,2075374,LAWN AND GARDEN,6960,0
18,2075733,GROCERY I,1068,0
18,2076761,GROCERY I,1068,0
18,2083859,BEVERAGES,1118,0
18,2084278,BEVERAGES,1122,0
18,2084557,CLEANING,3040,0
18,2087409,BEVERAGES,1132,0
18,2087933,BEVERAGES,1114,0
18,2087978,BEVERAGES,1114,0
18,2088922,GROCERY I,1076,0
18,2089036,GROCERY I,1034,0
18,2089789,BEAUTY,4254,0
18,2103250,BEAUTY,4254,0
18,2105347,BEAUTY,4254,0
18,2106464,BEVERAGES,1148,0
18,2108569,GROCERY I,1086,0
18,2109909,GROCERY I,1074,0
18,2113914,CLEANING,3040,0
18,2123468,GROCERY I,1068,0
18,2123750,GROCERY I,1008,0
18,2126842,GROCERY I,1030,0
19,105693,GROCERY I,1034,0
19,106716,GROCERY I,1032,0
19,108079,GROCERY I,1030,0
19,108797,GROCERY I,1004,0
19,108952,CLEANING,3024,0
19,111223,GROCERY I,1034,0
19,114799,PERSONAL CARE,4126,0
19,115720,GROCERY I,1084,0
19,115847,LINGERIE,7034,0
19,115850,GROCERY I,1004,0
19,115892,GROCERY I,1016,0
19,115893,GROCERY I,1016,0
19,116017,GROCERY I,1072,0
19,116018,GROCERY I,1072,0
19,116279,GROCERY I,1056,0
19,119023,CLEANING,3026,0
19,119141,GROCERY I,1042,0
19,119187,CLEANING,3044,0
19,119193,CLEANING,3044,0
19,121964,AUTOMOTIVE,6810,0
19,122419,GROCERY I,1004,0
19,122425,CLEANING,3020,0
19,123927,GROCERY I,1026,0
